station,train_name,final_destination_station,delay_in_min,time,is_canceled,train_type,train_line_ride_id,train_line_station_num,arrival_planned_time,arrival_change_time,departure_planned_time,departure_change_time
Stuttgart Hbf,ICE 117,Klagenfurt Hbf,3,2024-07-02 16:02:00,False,ICE,9042395260942796037-2407021420,6,2024-07-02 15:53:00,2024-07-02 15:57:00,2024-07-02 15:59:00,2024-07-02 16:02:00
Stuttgart Hbf,ICE 564,Karlsruhe Hbf,10,2024-07-02 15:19:00,False,ICE,-1073960129091467682-2407021303,5,2024-07-02 15:02:00,2024-07-02 15:09:00,2024-07-02 15:09:00,2024-07-02 15:19:00
Stuttgart Hbf,ICE 516,Hamburg-Altona,1,2024-07-02 15:52:00,False,ICE,6954924236955692259-2407021328,5,2024-07-02 15:45:00,2024-07-02 15:45:00,2024-07-02 15:51:00,2024-07-02 15:52:00
Stuttgart Hbf,ICE 569,München Hbf,10,2024-07-02 17:01:00,False,ICE,-7759827436146803415-2407021605,3,2024-07-02 16:45:00,2024-07-02 16:53:00,2024-07-02 16:51:00,2024-07-02 17:01:00
Stuttgart Hbf,ICE 914,Dortmund Hbf,10,2024-07-02 16:47:00,False,ICE,-1253548023198098278-2407021428,5,2024-07-02 16:31:00,2024-07-02 16:38:00,2024-07-02 16:37:00,2024-07-02 16:47:00
Stuttgart Hbf,ICE 594,Berlin Gesundbrunnen,2,2024-07-02 16:53:00,False,ICE,1140779865956290650-2407021446,5,2024-07-02 16:43:00,2024-07-02 16:48:00,2024-07-02 16:51:00,2024-07-02 16:53:00
Stuttgart Hbf,ICE 519,München Hbf,21,2024-07-02 16:35:00,False,ICE,-8471873024121272354-2407020929,16,2024-07-02 16:08:00,2024-07-02 16:30:00,2024-07-02 16:14:00,2024-07-02 16:35:00
Stuttgart Hbf,ICE 514,Hamburg-Altona,6,2024-07-02 17:57:00,False,ICE,-5040855886902453859-2407021528,5,2024-07-02 17:45:00,2024-07-02 17:52:00,2024-07-02 17:51:00,2024-07-02 17:57:00
Stuttgart Hbf,ICE 1011,München Hbf,4,2024-07-02 17:32:00,False,ICE,8564432605510706771-2407021349,10,2024-07-02 17:21:00,2024-07-02 17:27:00,2024-07-02 17:28:00,2024-07-02 17:32:00
Stuttgart Hbf,ICE 562,Saarbrücken Hbf,1,2024-07-02 17:09:00,False,ICE,-6869650552962585885-2407021502,5,2024-07-02 17:02:00,2024-07-02 17:02:00,2024-07-02 17:08:00,2024-07-02 17:09:00
Stuttgart Hbf,ICE 599,München Hbf,9,2024-07-02 17:23:00,False,ICE,8059314318384301883-2407021126,10,2024-07-02 17:08:00,2024-07-02 17:18:00,2024-07-02 17:14:00,2024-07-02 17:23:00
Stuttgart Hbf,ICE 611,München Hbf,13,2024-07-02 18:27:00,False,ICE,5653087570567167872-2407021129,15,2024-07-02 18:08:00,2024-07-02 18:22:00,2024-07-02 18:14:00,2024-07-02 18:27:00
Stuttgart Hbf,ICE 1069,München Hbf,1,2024-07-02 18:58:00,False,ICE,7280991471195430281-2407021805,3,2024-07-02 18:51:00,2024-07-02 18:51:00,2024-07-02 18:57:00,2024-07-02 18:58:00
Stuttgart Hbf,ICE 912,Dortmund Hbf,11,2024-07-02 18:49:00,False,ICE,-977669644680017628-2407021628,5,2024-07-02 18:32:00,2024-07-02 18:44:00,2024-07-02 18:38:00,2024-07-02 18:49:00
Stuttgart Hbf,ICE 592,Hamburg-Altona,31,2024-07-02 19:22:00,False,ICE,5089820149948252230-2407021646,5,2024-07-02 18:43:00,2024-07-02 19:17:00,2024-07-02 18:51:00,2024-07-02 19:22:00
Stuttgart Hbf,ICE 512,Münster(Westf)Hbf,3,2024-07-02 19:54:00,False,ICE,7537395545451740415-2407021728,5,2024-07-02 19:45:00,2024-07-02 19:49:00,2024-07-02 19:51:00,2024-07-02 19:54:00
Stuttgart Hbf,ICE 1211,Innsbruck Hbf,23,2024-07-02 19:38:00,False,ICE,8560770616564367826-2407021316,11,2024-07-02 19:08:00,2024-07-02 19:33:00,2024-07-02 19:15:00,2024-07-02 19:38:00
Stuttgart Hbf,ICE 266,Basel SBB,21,2024-07-02 19:33:00,False,ICE,-2795453744905001153-2407021658,6,2024-07-02 19:02:00,2024-07-02 19:20:00,2024-07-02 19:12:00,2024-07-02 19:33:00
Stuttgart Hbf,ICE 1099,München Hbf,0,2024-07-02 19:58:00,True,ICE,-8959018065734509300-2407021819,6,2024-07-02 19:52:00,2024-07-02 19:52:00,2024-07-02 19:58:00,2024-07-02 19:58:00
Stuttgart Hbf,ICE 1013,München Hbf,15,2024-07-02 19:43:00,False,ICE,2333246513660073790-2407021550,10,2024-07-02 19:22:00,2024-07-02 19:38:00,2024-07-02 19:28:00,2024-07-02 19:43:00
Stuttgart Hbf,ICE 613,München Hbf,17,2024-07-02 20:31:00,False,ICE,5295243416856313869-2407021237,15,2024-07-02 20:08:00,2024-07-02 20:25:00,2024-07-02 20:14:00,2024-07-02 20:31:00
Stuttgart Hbf,ICE 910,Düsseldorf Hbf,3,2024-07-02 20:41:00,False,ICE,6195485783263057734-2407021828,5,2024-07-02 20:32:00,2024-07-02 20:36:00,2024-07-02 20:38:00,2024-07-02 20:41:00
Stuttgart Hbf,ICE 590,Frankfurt(Main)Hbf,7,2024-07-02 20:58:00,False,ICE,-7610672940066525446-2407021846,5,2024-07-02 20:43:00,2024-07-02 20:51:00,2024-07-02 20:51:00,2024-07-02 20:58:00
Stuttgart Hbf,ICE 693,München Hbf,7,2024-07-02 21:22:00,False,ICE,-1412524464226526551-2407021526,10,2024-07-02 21:08:00,2024-07-02 21:17:00,2024-07-02 21:15:00,2024-07-02 21:22:00
Stuttgart Hbf,ICE 1015,München Hbf,12,2024-07-02 21:40:00,False,ICE,-6727683722954373951-2407021750,10,2024-07-02 21:22:00,2024-07-02 21:34:00,2024-07-02 21:28:00,2024-07-02 21:40:00
Stuttgart Hbf,ICE 510,Hamburg-Altona,6,2024-07-02 21:57:00,False,ICE,8322424274180843926-2407021928,5,2024-07-02 21:45:00,2024-07-02 21:54:00,2024-07-02 21:51:00,2024-07-02 21:57:00
Stuttgart Hbf,ICE 560,Karlsruhe Hbf,16,2024-07-02 21:27:00,False,ICE,-1895474681646249837-2407021901,6,2024-07-02 21:03:00,2024-07-02 21:18:00,2024-07-02 21:11:00,2024-07-02 21:27:00
Stuttgart Hbf,ICE 615,München Hbf,18,2024-07-02 22:32:00,False,ICE,-5425302918995479956-2407021529,15,2024-07-02 22:08:00,2024-07-02 22:27:00,2024-07-02 22:14:00,2024-07-02 22:32:00
Stuttgart Hbf,ICE 990,Hamburg-Altona,2,2024-07-02 22:53:00,False,ICE,-2320340282101811304-2407022043,6,2024-07-02 22:43:00,2024-07-02 22:48:00,2024-07-02 22:51:00,2024-07-02 22:53:00
Stuttgart Hbf,ICE 617,München Hbf,29,2024-07-03 00:47:00,False,ICE,6194893901306646476-2407021729,17,2024-07-03 00:08:00,2024-07-03 00:42:00,2024-07-03 00:18:00,2024-07-03 00:47:00
Stuttgart Hbf,ICE 698,Berlin Hbf,4,2024-07-03 00:15:00,False,ICE,7108274583246193747-2407022151,5,2024-07-03 00:01:00,2024-07-03 00:11:00,2024-07-03 00:11:00,2024-07-03 00:15:00
Stuttgart Hbf,ICE 215,München Hbf,3,2024-07-03 02:13:00,False,ICE,-3639105195943060538-2407030017,3,2024-07-03 02:04:00,2024-07-03 02:06:00,2024-07-03 02:10:00,2024-07-03 02:13:00
Stuttgart Hbf,ICE 618,Kiel Hbf,3,2024-07-03 02:25:00,False,ICE,2686007473625185344-2407030001,6,2024-07-03 02:16:00,2024-07-03 02:20:00,2024-07-03 02:22:00,2024-07-03 02:25:00
Stuttgart Hbf,ICE 619,München Hbf,0,2024-07-03 03:39:00,False,ICE,7474414276230536927-2407021838,20,2024-07-03 03:33:00,2024-07-03 03:08:00,2024-07-03 03:39:00,2024-07-03 03:39:00
Stuttgart Hbf,ICE 699,München Hbf,-1,2024-07-03 05:11:00,False,ICE,-7138074359361066746-2407021919,16,2024-07-03 04:52:00,2024-07-03 04:46:00,2024-07-03 05:12:00,2024-07-03 05:11:00
Stuttgart Hbf,ICE 1061,München Hbf,1,2024-07-03 05:53:00,False,ICE,5427594935199921006-2407030453,5,2024-07-03 05:45:00,2024-07-03 05:45:00,2024-07-03 05:52:00,2024-07-03 05:53:00
Stuttgart Hbf,ICE 616,Hamburg-Altona,0,2024-07-03 05:51:00,False,ICE,-8624992757107064587-2407030332,5,2024-07-03 05:45:00,2024-07-03 05:44:00,2024-07-03 05:51:00,2024-07-03 05:51:00
Stuttgart Hbf,ICE 561,München Hbf,5,2024-07-03 06:55:00,False,ICE,-605877143281749034-2407030600,3,2024-07-03 06:44:00,2024-07-03 06:50:00,2024-07-03 06:50:00,2024-07-03 06:55:00
Stuttgart Hbf,ICE 911,München Hbf,5,2024-07-03 07:33:00,False,ICE,-5135229961965226618-2407030603,2,2024-07-03 07:20:00,2024-07-03 07:21:00,2024-07-03 07:28:00,2024-07-03 07:33:00
Stuttgart Hbf,ICE 1098,Frankfurt(Main)Hbf,2,2024-07-03 08:07:00,False,ICE,1402637927240724353-2407030544,6,2024-07-03 07:59:00,2024-07-03 08:02:00,2024-07-03 08:05:00,2024-07-03 08:07:00
Stuttgart Hbf,ICE 614,Hamburg-Altona,4,2024-07-03 07:55:00,False,ICE,67517114520381301-2407030532,5,2024-07-03 07:45:00,2024-07-03 07:50:00,2024-07-03 07:51:00,2024-07-03 07:55:00
Stuttgart Hbf,ICE 1068,Karlsruhe Hbf,2,2024-07-03 07:12:00,False,ICE,1847313071699172804-2407030500,5,2024-07-03 07:04:00,2024-07-03 07:07:00,2024-07-03 07:10:00,2024-07-03 07:12:00
Stuttgart Hbf,ICE 991,München Hbf,23,2024-07-03 07:38:00,False,ICE,4178793572863103484-2407030526,5,2024-07-03 07:07:00,2024-07-03 07:33:00,2024-07-03 07:15:00,2024-07-03 07:38:00
Stuttgart Hbf,ICE 692,Berlin Hbf,2,2024-07-03 08:53:00,False,ICE,-690776802853422910-2407030641,5,2024-07-03 08:44:00,2024-07-03 08:46:00,2024-07-03 08:51:00,2024-07-03 08:53:00
Stuttgart Hbf,ICE 1012,Dortmund Hbf,1,2024-07-03 08:40:00,False,ICE,-6324333303227400345-2407030626,5,2024-07-03 08:31:00,2024-07-03 08:35:00,2024-07-03 08:39:00,2024-07-03 08:40:00
Stuttgart Hbf,ICE 511,München Hbf,30,2024-07-03 08:44:00,False,ICE,7137833056273713088-2407030045,17,2024-07-03 08:08:00,2024-07-03 08:39:00,2024-07-03 08:14:00,2024-07-03 08:44:00
Stuttgart Hbf,ICE 267,München Hbf,10,2024-07-03 09:01:00,False,ICE,9036257144873715932-2407030550,11,2024-07-03 08:45:00,2024-07-03 08:53:00,2024-07-03 08:51:00,2024-07-03 09:01:00
Stuttgart Hbf,ICE 913,München Hbf,12,2024-07-03 09:40:00,False,ICE,-6165068286223376269-2407030547,10,2024-07-03 09:22:00,2024-07-03 09:35:00,2024-07-03 09:28:00,2024-07-03 09:40:00
Stuttgart Hbf,ICE 612,Kiel Hbf,0,2024-07-03 09:51:00,False,ICE,-7184453857839759572-2407030728,5,2024-07-03 09:45:00,2024-07-03 09:47:00,2024-07-03 09:51:00,2024-07-03 09:51:00
Stuttgart Hbf,ICE 591,München Hbf,18,2024-07-03 09:33:00,False,ICE,-9076044575966614071-2407030302,15,2024-07-03 09:08:00,2024-07-03 09:28:00,2024-07-03 09:15:00,2024-07-03 09:33:00
Stuttgart Hbf,ICE 513,München Hbf,7,2024-07-03 10:21:00,False,ICE,-1316725331766652964-2407030602,10,2024-07-03 10:08:00,2024-07-03 10:16:00,2024-07-03 10:14:00,2024-07-03 10:21:00
Stuttgart Hbf,ICE 563,München Hbf,4,2024-07-03 10:55:00,False,ICE,7515891464844108057-2407030827,6,2024-07-03 10:45:00,2024-07-03 10:50:00,2024-07-03 10:51:00,2024-07-03 10:55:00
Stuttgart Hbf,ICE 690,Berlin Gesundbrunnen,5,2024-07-03 10:56:00,False,ICE,-2543008509222161707-2407030846,5,2024-07-03 10:43:00,2024-07-03 10:47:00,2024-07-03 10:51:00,2024-07-03 10:56:00
Stuttgart Hbf,ICE 1010,Dortmund Hbf,12,2024-07-03 10:49:00,False,ICE,-1202781486977583710-2407030828,5,2024-07-03 10:31:00,2024-07-03 10:44:00,2024-07-03 10:37:00,2024-07-03 10:49:00
Stuttgart Hbf,ICE 610,Hamburg-Altona,0,2024-07-03 11:51:00,False,ICE,9011011619156863439-2407030927,5,2024-07-03 11:45:00,2024-07-03 11:43:00,2024-07-03 11:51:00,2024-07-03 11:51:00
Stuttgart Hbf,ICE 915,München Hbf,2,2024-07-03 11:30:00,False,ICE,400157404087783375-2407030751,10,2024-07-03 11:22:00,2024-07-03 11:23:00,2024-07-03 11:28:00,2024-07-03 11:30:00
Stuttgart Hbf,ICE 593,München Hbf,3,2024-07-03 11:18:00,False,ICE,2269193621654513451-2407030516,11,2024-07-03 11:08:00,2024-07-03 11:10:00,2024-07-03 11:15:00,2024-07-03 11:18:00
Stuttgart Hbf,ICE 1290,Frankfurt(Main)Hbf,13,2024-07-03 12:18:00,False,ICE,-9206844568518319678-2407030800,11,2024-07-03 11:59:00,2024-07-03 12:13:00,2024-07-03 12:05:00,2024-07-03 12:18:00
Stuttgart Hbf,ICE 115,Klagenfurt Hbf,31,2024-07-03 12:29:00,False,ICE,-1244506323428825924-2407030631,18,2024-07-03 11:53:00,2024-07-03 12:24:00,2024-07-03 11:58:00,2024-07-03 12:29:00
Stuttgart Hbf,ICE 568,Karlsruhe Hbf,1,2024-07-03 11:13:00,False,ICE,-5628776902806503379-2407030903,5,2024-07-03 11:02:00,2024-07-03 11:04:00,2024-07-03 11:12:00,2024-07-03 11:13:00
Stuttgart Hbf,ICE 1218,Berlin Gesundbrunnen,2,2024-07-03 12:53:00,False,ICE,8983673647294408675-2407030840,11,2024-07-03 12:43:00,2024-07-03 12:48:00,2024-07-03 12:51:00,2024-07-03 12:53:00
Stuttgart Hbf,ICE 918,Dortmund Hbf,0,2024-07-03 12:38:00,False,ICE,7844358081895785158-2407031030,4,2024-07-03 12:32:00,2024-07-03 12:31:00,2024-07-03 12:38:00,2024-07-03 12:38:00
Stuttgart Hbf,ICE 119,Innsbruck Hbf,28,2024-07-03 13:25:00,False,ICE,-5651847012247675964-2407030753,14,2024-07-03 12:48:00,2024-07-03 13:20:00,2024-07-03 12:57:00,2024-07-03 13:25:00
Stuttgart Hbf,ICE 515,München Hbf,109,2024-07-03 14:03:00,True,ICE,6512354943507599026-2407030529,15,2024-07-03 12:08:00,2024-07-03 13:58:00,2024-07-03 12:14:00,2024-07-03 14:03:00
Stuttgart Hbf,ICE 565,München Hbf,3,2024-07-03 12:54:00,False,ICE,3705893801311502416-2407031205,3,2024-07-03 12:45:00,2024-07-03 12:49:00,2024-07-03 12:51:00,2024-07-03 12:54:00
Stuttgart Hbf,ICE 917,München Hbf,29,2024-07-03 13:57:00,False,ICE,-1038875971032103661-2407031045,6,2024-07-03 13:20:00,2024-07-03 13:51:00,2024-07-03 13:28:00,2024-07-03 13:57:00
Stuttgart Hbf,ICE 595,München Hbf,16,2024-07-03 13:31:00,False,ICE,-2221597426497896240-2407030726,10,2024-07-03 13:08:00,2024-07-03 13:26:00,2024-07-03 13:15:00,2024-07-03 13:31:00
Stuttgart Hbf,ICE 566,Karlsruhe Hbf,2,2024-07-03 13:11:00,False,ICE,-4243685153474784824-2407031103,5,2024-07-03 13:02:00,2024-07-03 13:04:00,2024-07-03 13:09:00,2024-07-03 13:11:00
Stuttgart Hbf,ICE 518,Hamburg-Altona,1,2024-07-03 13:52:00,False,ICE,-6452407069337976676-2407031128,5,2024-07-03 13:45:00,2024-07-03 13:45:00,2024-07-03 13:51:00,2024-07-03 13:52:00
Stuttgart Hbf,ICE 517,München Hbf,33,2024-07-03 14:47:00,False,ICE,-4602427783665327588-2407030728,14,2024-07-03 14:08:00,2024-07-03 14:42:00,2024-07-03 14:14:00,2024-07-03 14:47:00
Stuttgart Hbf,ICE 567,München Hbf,5,2024-07-03 14:56:00,False,ICE,3762301582140299933-2407031405,3,2024-07-03 14:45:00,2024-07-03 14:47:00,2024-07-03 14:51:00,2024-07-03 14:56:00
Stuttgart Hbf,ICE 596,Berlin Gesundbrunnen,4,2024-07-03 14:55:00,False,ICE,4083739950560377043-2407031246,5,2024-07-03 14:43:00,2024-07-03 14:50:00,2024-07-03 14:51:00,2024-07-03 14:55:00
Stuttgart Hbf,ICE 118,Münster(Westf)Hbf,0,2024-07-03 15:12:00,False,ICE,-2026324236731915142-2407030854,20,2024-07-03 14:59:00,2024-07-03 15:01:00,2024-07-03 15:12:00,2024-07-03 15:12:00
Stuttgart Hbf,ICE 114,Dortmund Hbf,1,2024-07-03 16:08:00,False,ICE,-940035628142522529-2407030842,23,2024-07-03 15:59:00,2024-07-03 16:03:00,2024-07-03 16:07:00,2024-07-03 16:08:00
Stuttgart Hbf,ICE 117,Klagenfurt Hbf,1,2024-07-03 16:00:00,False,ICE,9042395260942796037-2407031420,6,2024-07-03 15:53:00,2024-07-03 15:55:00,2024-07-03 15:59:00,2024-07-03 16:00:00
Stuttgart Hbf,ICE 516,Hamburg-Altona,2,2024-07-03 15:53:00,False,ICE,6954924236955692259-2407031328,5,2024-07-03 15:45:00,2024-07-03 15:46:00,2024-07-03 15:51:00,2024-07-03 15:53:00
Stuttgart Hbf,ICE 564,Karlsruhe Hbf,2,2024-07-03 15:11:00,False,ICE,-1073960129091467682-2407031303,5,2024-07-03 15:02:00,2024-07-03 15:04:00,2024-07-03 15:09:00,2024-07-03 15:11:00
Stuttgart Hbf,ICE 597,München Hbf,19,2024-07-03 15:34:00,False,ICE,5254114651454294172-2407030915,11,2024-07-03 15:08:00,2024-07-03 15:29:00,2024-07-03 15:15:00,2024-07-03 15:34:00
Stuttgart Hbf,ICE 569,München Hbf,15,2024-07-03 17:06:00,False,ICE,-7759827436146803415-2407031605,3,2024-07-03 16:45:00,2024-07-03 16:50:00,2024-07-03 16:51:00,2024-07-03 17:06:00
Stuttgart Hbf,ICE 914,Dortmund Hbf,0,2024-07-03 16:37:00,False,ICE,-1253548023198098278-2407031428,5,2024-07-03 16:31:00,2024-07-03 16:30:00,2024-07-03 16:37:00,2024-07-03 16:37:00
Stuttgart Hbf,ICE 519,München Hbf,22,2024-07-03 16:36:00,False,ICE,-8471873024121272354-2407030929,16,2024-07-03 16:08:00,2024-07-03 16:25:00,2024-07-03 16:14:00,2024-07-03 16:36:00
Stuttgart Hbf,ICE 594,Berlin Gesundbrunnen,20,2024-07-03 17:11:00,False,ICE,1140779865956290650-2407031446,5,2024-07-03 16:43:00,2024-07-03 16:44:00,2024-07-03 16:51:00,2024-07-03 17:11:00
Stuttgart Hbf,ICE 1011,München Hbf,6,2024-07-03 17:34:00,False,ICE,8564432605510706771-2407031349,10,2024-07-03 17:21:00,2024-07-03 17:29:00,2024-07-03 17:28:00,2024-07-03 17:34:00
Stuttgart Hbf,ICE 562,Saarbrücken Hbf,2,2024-07-03 17:10:00,False,ICE,-6869650552962585885-2407031502,5,2024-07-03 17:02:00,2024-07-03 17:05:00,2024-07-03 17:08:00,2024-07-03 17:10:00
Stuttgart Hbf,ICE 599,München Hbf,4,2024-07-03 17:18:00,False,ICE,8059314318384301883-2407031126,10,2024-07-03 17:08:00,2024-07-03 17:13:00,2024-07-03 17:14:00,2024-07-03 17:18:00
Stuttgart Hbf,ICE 514,Hamburg-Altona,3,2024-07-03 17:54:00,False,ICE,-5040855886902453859-2407031528,5,2024-07-03 17:45:00,2024-07-03 17:48:00,2024-07-03 17:51:00,2024-07-03 17:54:00
Stuttgart Hbf,ICE 1069,München Hbf,2,2024-07-03 18:59:00,False,ICE,7280991471195430281-2407031805,3,2024-07-03 18:51:00,2024-07-03 18:50:00,2024-07-03 18:57:00,2024-07-03 18:59:00
Stuttgart Hbf,ICE 912,Dortmund Hbf,1,2024-07-03 18:39:00,False,ICE,-977669644680017628-2407031628,5,2024-07-03 18:32:00,2024-07-03 18:32:00,2024-07-03 18:38:00,2024-07-03 18:39:00
Stuttgart Hbf,ICE 611,München Hbf,25,2024-07-03 18:39:00,False,ICE,5653087570567167872-2407031129,15,2024-07-03 18:08:00,2024-07-03 18:34:00,2024-07-03 18:14:00,2024-07-03 18:39:00
Stuttgart Hbf,ICE 592,Hamburg-Altona,1,2024-07-03 18:52:00,False,ICE,5089820149948252230-2407031646,5,2024-07-03 18:43:00,2024-07-03 18:43:00,2024-07-03 18:51:00,2024-07-03 18:52:00
Stuttgart Hbf,ICE 1099,München Hbf,6,2024-07-03 20:04:00,False,ICE,-8959018065734509300-2407031819,6,2024-07-03 19:52:00,2024-07-03 19:59:00,2024-07-03 19:58:00,2024-07-03 20:04:00
Stuttgart Hbf,ICE 512,Münster(Westf)Hbf,11,2024-07-03 20:02:00,False,ICE,7537395545451740415-2407031728,5,2024-07-03 19:45:00,2024-07-03 19:46:00,2024-07-03 19:51:00,2024-07-03 20:02:00
Stuttgart Hbf,ICE 1211,Innsbruck Hbf,18,2024-07-03 19:33:00,False,ICE,8560770616564367826-2407031316,11,2024-07-03 19:08:00,2024-07-03 19:27:00,2024-07-03 19:15:00,2024-07-03 19:33:00
Stuttgart Hbf,ICE 266,Basel SBB,2,2024-07-03 19:14:00,False,ICE,-2795453744905001153-2407031658,6,2024-07-03 19:02:00,2024-07-03 19:04:00,2024-07-03 19:12:00,2024-07-03 19:14:00
Stuttgart Hbf,ICE 1013,München Hbf,3,2024-07-03 19:31:00,False,ICE,2333246513660073790-2407031550,10,2024-07-03 19:22:00,2024-07-03 19:24:00,2024-07-03 19:28:00,2024-07-03 19:31:00
Stuttgart Hbf,ICE 613,München Hbf,18,2024-07-03 20:32:00,False,ICE,5295243416856313869-2407031237,15,2024-07-03 20:08:00,2024-07-03 20:27:00,2024-07-03 20:14:00,2024-07-03 20:32:00
Stuttgart Hbf,ICE 910,Düsseldorf Hbf,3,2024-07-03 20:41:00,False,ICE,6195485783263057734-2407031828,5,2024-07-03 20:32:00,2024-07-03 20:35:00,2024-07-03 20:38:00,2024-07-03 20:41:00
Stuttgart Hbf,ICE 590,Frankfurt(Main)Hbf,0,2024-07-03 20:51:00,False,ICE,-7610672940066525446-2407031846,5,2024-07-03 20:43:00,2024-07-03 20:46:00,2024-07-03 20:51:00,2024-07-03 20:51:00
Stuttgart Hbf,ICE 1015,München Hbf,2,2024-07-03 21:30:00,False,ICE,-6727683722954373951-2407031750,10,2024-07-03 21:22:00,2024-07-03 21:22:00,2024-07-03 21:28:00,2024-07-03 21:30:00
Stuttgart Hbf,ICE 510,Hamburg-Altona,4,2024-07-03 21:55:00,False,ICE,8322424274180843926-2407031928,5,2024-07-03 21:45:00,2024-07-03 21:50:00,2024-07-03 21:51:00,2024-07-03 21:55:00
Stuttgart Hbf,ICE 560,Karlsruhe Hbf,1,2024-07-03 21:12:00,False,ICE,-1895474681646249837-2407031901,6,2024-07-03 21:03:00,2024-07-03 21:08:00,2024-07-03 21:11:00,2024-07-03 21:12:00
Stuttgart Hbf,ICE 693,München Hbf,4,2024-07-03 21:19:00,False,ICE,-1412524464226526551-2407031526,10,2024-07-03 21:08:00,2024-07-03 21:15:00,2024-07-03 21:15:00,2024-07-03 21:19:00
Stuttgart Hbf,ICE 615,München Hbf,23,2024-07-03 22:37:00,False,ICE,-5425302918995479956-2407031529,15,2024-07-03 22:08:00,2024-07-03 22:32:00,2024-07-03 22:14:00,2024-07-03 22:37:00
Stuttgart Hbf,ICE 990,Hamburg-Altona,2,2024-07-03 22:53:00,False,ICE,-2320340282101811304-2407032043,6,2024-07-03 22:43:00,2024-07-03 22:48:00,2024-07-03 22:51:00,2024-07-03 22:53:00
Stuttgart Hbf,ICE 698,Berlin Hbf,0,2024-07-04 00:11:00,False,ICE,7108274583246193747-2407032151,5,2024-07-04 00:01:00,2024-07-04 00:01:00,2024-07-04 00:11:00,2024-07-04 00:11:00
Stuttgart Hbf,ICE 617,München Hbf,13,2024-07-04 00:31:00,False,ICE,6194893901306646476-2407031729,17,2024-07-04 00:08:00,2024-07-04 00:26:00,2024-07-04 00:18:00,2024-07-04 00:31:00
Stuttgart Hbf,ICE 618,Kiel Hbf,16,2024-07-04 02:38:00,False,ICE,2686007473625185344-2407040001,5,2024-07-04 02:16:00,2024-07-04 02:33:00,2024-07-04 02:22:00,2024-07-04 02:38:00
Stuttgart Hbf,ICE 215,München Hbf,7,2024-07-04 02:17:00,False,ICE,-3639105195943060538-2407040017,3,2024-07-04 02:04:00,2024-07-04 02:09:00,2024-07-04 02:10:00,2024-07-04 02:17:00
Stuttgart Hbf,ICE 619,München Hbf,10,2024-07-04 03:49:00,False,ICE,7474414276230536927-2407031838,20,2024-07-04 03:33:00,2024-07-04 03:40:00,2024-07-04 03:39:00,2024-07-04 03:49:00
Stuttgart Hbf,ICE 699,München Hbf,0,2024-07-04 05:12:00,False,ICE,-7138074359361066746-2407031919,16,2024-07-04 04:52:00,2024-07-04 04:50:00,2024-07-04 05:12:00,2024-07-04 05:12:00
Stuttgart Hbf,ICE 1061,München Hbf,1,2024-07-04 05:53:00,False,ICE,5427594935199921006-2407040453,5,2024-07-04 05:45:00,2024-07-04 05:44:00,2024-07-04 05:52:00,2024-07-04 05:53:00
Stuttgart Hbf,ICE 616,Hamburg-Altona,1,2024-07-04 05:52:00,False,ICE,-8624992757107064587-2407040322,5,2024-07-04 05:45:00,2024-07-04 05:45:00,2024-07-04 05:51:00,2024-07-04 05:52:00
Stuttgart Hbf,ICE 561,München Hbf,20,2024-07-04 07:10:00,False,ICE,-605877143281749034-2407040600,3,2024-07-04 06:44:00,2024-07-04 07:09:00,2024-07-04 06:50:00,2024-07-04 07:10:00
Stuttgart Hbf,ICE 1098,Frankfurt(Main)Hbf,1,2024-07-04 08:06:00,False,ICE,1402637927240724353-2407040544,6,2024-07-04 07:59:00,2024-07-04 07:59:00,2024-07-04 08:05:00,2024-07-04 08:06:00
Stuttgart Hbf,ICE 911,München Hbf,4,2024-07-04 07:32:00,False,ICE,-5135229961965226618-2407040603,2,2024-07-04 07:20:00,2024-07-04 07:27:00,2024-07-04 07:28:00,2024-07-04 07:32:00
Stuttgart Hbf,ICE 1068,Karlsruhe Hbf,2,2024-07-04 07:12:00,False,ICE,1847313071699172804-2407040500,5,2024-07-04 07:04:00,2024-07-04 07:07:00,2024-07-04 07:10:00,2024-07-04 07:12:00
Stuttgart Hbf,ICE 614,Hamburg-Altona,2,2024-07-04 07:53:00,False,ICE,67517114520381301-2407040532,5,2024-07-04 07:45:00,2024-07-04 07:44:00,2024-07-04 07:51:00,2024-07-04 07:53:00
Stuttgart Hbf,ICE 991,München Hbf,3,2024-07-04 07:18:00,False,ICE,4178793572863103484-2407040526,5,2024-07-04 07:07:00,2024-07-04 07:13:00,2024-07-04 07:15:00,2024-07-04 07:18:00
Stuttgart Hbf,ICE 267,München Hbf,12,2024-07-04 09:03:00,False,ICE,9036257144873715932-2407040550,11,2024-07-04 08:45:00,2024-07-04 08:52:00,2024-07-04 08:51:00,2024-07-04 09:03:00
Stuttgart Hbf,ICE 692,Berlin Hbf,2,2024-07-04 08:53:00,False,ICE,-690776802853422910-2407040641,5,2024-07-04 08:44:00,2024-07-04 08:46:00,2024-07-04 08:51:00,2024-07-04 08:53:00
Stuttgart Hbf,ICE 511,München Hbf,3,2024-07-04 08:17:00,False,ICE,7137833056273713088-2407040045,17,2024-07-04 08:08:00,2024-07-04 08:12:00,2024-07-04 08:14:00,2024-07-04 08:17:00
